poverty_perc,median_household_income,education_less_than_high_school_percent,percent_high_blood_pressure,percent_coronary_heart_disease,percent_stroke,percent_high_cholesterol,percent_inactive,percent_smoking,number_of_hospitals,number_of_primary_care_physicians,percent_no_heath_insurance,urban_rural_status
4.7,0.7125017968637697,5.6,-1.0,5.7,2.4,-1.0,-1.0,9.4,0.03896103896103896,0.06825938566552901,5.7,
10.5,0.4875032031049806,7.6,-1.0,7.8,3.4,-1.0,-1.0,14.0,0.05194805194805195,0.11604095563139932,7.2,
16.9,0.40000374997656263,15.5,-1.0,6.4,3.1,-1.0,-1.0,13.1,0.025974025974025976,0.09215017064846417,14.2,
12.2,0.4125036718520509,10.4,-1.0,7.7,3.7,-1.0,-1.0,16.9,0.025974025974025976,0.1296928327645051,8.5,
4.8,0.7250017187392579,5.8,-1.0,5.5,2.4,-1.0,-1.0,9.2,0.012987012987012988,0.061433447098976114,6.6,
5.4,0.5812526171711427,4.6,-1.0,6.5,2.7,-1.0,-1.0,12.9,0.012987012987012988,0.10580204778156999,5.7,
9.2,0.5187530077937014,12.9,-1.0,5.8,2.9,-1.0,-1.0,12.1,0.03896103896103896,0.08532423208191126,12.6,1.0
7.3,0.5000031249804688,7.3,-1.0,6.7,2.9,-1.0,-1.0,13.3,0.025974025974025976,0.08873720136518773,7.6,
15.1,0.3312541796613771,8.3,32.3,7.6,3.4,33.6,23.9,17.2,0.025974025974025976,0.10921501706484643,5.5,0.0
18.4,0.3312541796613771,9.7,34.3,7.5,3.4,34.0,22.4,16.8,0.025974025974025976,0.07508532423208192,5.2,
16.3,0.32500421872363294,10.3,34.8,8.3,3.8,36.0,29.3,19.7,0.012987012987012988,0.10921501706484643,6.9,0.0
11.7,0.36875394528784194,11.8,34.9,7.8,3.5,36.7,25.2,18.1,0.012987012987012988,0.16382252559726962,4.8,0.0
14.8,0.3125042968481447,10.6,35.8,8.2,3.7,34.1,23.6,17.7,0.03896103896103896,0.09897610921501707,5.4,0.0
14.5,0.34375410153686536,10.1,35.0,7.6,3.5,33.9,27.5,18.2,0.012987012987012988,0.07849829351535836,4.1,
11.5,0.3312541796613771,11.5,34.4,8.4,3.8,34.4,23.9,19.1,0.012987012987012988,0.13651877133105803,4.6,0.0
11.7,0.3750039062255861,9.3,30.0,6.5,2.9,30.9,23.5,15.9,0.012987012987012988,0.12286689419795221,4.2,0.0
12.8,0.33750414059912126,10.5,35.2,9.0,4.0,36.8,24.8,17.6,0.03896103896103896,0.14334470989761094,5.7,0.0
13.2,0.3750039062255861,8.0,32.4,6.6,3.2,32.8,21.0,14.7,0.09090909090909091,0.07849829351535836,4.1,1.0
15.9,0.36875394528784194,12.3,35.4,7.6,3.6,33.6,25.4,20.0,0.025974025974025976,0.09215017064846417,7.0,0.0
13.9,0.34375410153686536,11.6,36.4,8.1,3.7,34.1,26.7,19.9,0.012987012987012988,0.1296928327645051,4.8,0.0
10.2,0.3937537890388185,7.8,32.4,7.3,3.3,32.9,28.0,16.8,0.025974025974025976,0.15699658703071673,4.4,0.0
11.2,0.3750039062255861,12.7,34.2,7.9,3.6,35.8,25.6,16.8,0.0,0.1296928327645051,5.0,0.0
8.7,0.3500040624746095,20.5,40.7,10.4,4.6,39.6,19.6,17.6,0.0,0.18430034129692835,7.3,0.0
12.1,0.3750039062255861,9.4,37.3,8.0,3.6,34.4,24.2,18.2,0.012987012987012988,0.15017064846416384,4.7,
13.1,0.3625039843500978,9.0,30.8,6.1,2.9,29.9,25.2,16.8,0.03896103896103896,0.09556313993174062,4.8,
11.4,0.3625039843500978,8.7,34.5,8.1,3.6,34.1,23.4,18.5,0.012987012987012988,0.08532423208191126,5.0,0.0
10.3,0.3812538671633302,8.2,30.7,6.7,3.0,32.3,24.1,15.3,0.012987012987012988,0.11945392491467577,4.6,
10.4,0.40000374997656263,7.4,31.7,6.9,3.0,34.4,21.9,15.7,0.025974025974025976,0.08532423208191126,4.3,
13.9,0.3812538671633302,9.2,30.7,6.4,3.1,30.7,22.3,14.4,0.05194805194805195,0.06484641638225257,4.2,1.0
11.9,0.32500421872363294,12.2,34.7,8.0,3.7,33.8,25.8,18.9,0.012987012987012988,0.09556313993174062,5.2,0.0
11.7,0.34375410153686536,8.5,34.3,7.3,3.4,34.4,23.8,17.4,0.03896103896103896,0.11604095563139932,4.3,
12.4,0.36875394528784194,11.0,32.7,7.3,3.4,34.9,24.4,16.2,0.03896103896103896,0.07849829351535836,5.3,
12.8,0.40000374997656263,8.8,30.7,6.3,3.1,32.9,23.3,15.5,0.05194805194805195,0.06825938566552901,4.8,
8.8,0.3937537890388185,6.8,32.7,6.9,3.0,33.4,20.5,14.1,0.03896103896103896,0.07849829351535836,4.1,
10.6,0.49375316404272473,10.1,29.4,6.0,2.8,31.9,26.4,14.9,0.06493506493506494,0.08191126279863481,4.9,
13.2,0.3562540234123537,12.3,35.1,7.9,3.7,34.5,29.5,19.9,0.012987012987012988,0.49488054607508536,5.9,
14.2,0.3625039843500978,10.9,33.6,7.4,3.4,32.3,23.7,18.8,0.012987012987012988,0.11604095563139932,5.3,
12.8,0.3625039843500978,7.4,29.4,7.4,3.2,32.4,20.2,15.6,0.025974025974025976,0.06484641638225257,5.1,0.0
10.6,0.506253085918213,11.5,29.4,6.0,2.9,30.8,25.7,14.8,0.025974025974025976,0.06825938566552901,4.9,1.0
14.7,0.32500421872363294,11.4,34.0,7.4,3.4,34.0,25.4,19.5,0.06493506493506494,0.09897610921501707,5.7,0.0
11.0,0.3750039062255861,9.3,34.1,7.9,3.4,34.4,22.7,16.0,0.012987012987012988,0.15017064846416384,5.1,
11.8,0.33750414059912126,8.9,36.4,8.4,3.8,35.5,24.9,18.0,0.012987012987012988,0.09556313993174062,4.8,0.0
12.1,0.3562540234123537,15.1,32.4,7.8,3.5,33.9,27.3,18.0,0.0,0.16382252559726962,5.5,0.0
12.1,0.34375410153686536,8.8,37.0,7.8,3.5,35.2,24.7,18.5,0.05194805194805195,0.09215017064846417,5.2,0.0
12.7,0.40000374997656263,13.0,33.4,7.5,3.5,33.1,27.9,17.3,0.025974025974025976,0.13310580204778158,6.3,0.0
9.3,0.38750382810107437,8.2,34.2,7.8,3.4,34.5,21.9,16.2,0.0,0.14334470989761094,4.3,
12.4,0.4062537109143068,5.5,23.5,5.1,2.3,26.8,16.4,12.6,0.012987012987012988,0.07508532423208192,4.7,
12.7,0.4125036718520509,8.8,32.7,7.1,3.2,34.0,21.2,15.3,0.03896103896103896,0.08532423208191126,5.9,
9.7,0.38750382810107437,10.1,33.4,7.4,3.4,35.2,27.8,17.2,0.012987012987012988,0.1604095563139932,4.3,
9.6,0.3750039062255861,9.5,33.7,7.1,3.2,34.5,23.4,17.5,0.012987012987012988,0.15699658703071673,4.4,0.0
12.9,0.3562540234123537,13.5,34.7,8.0,3.6,34.8,25.7,17.2,0.0,0.09897610921501707,8.3,
8.0,0.43750351560302747,10.8,33.7,7.7,3.3,34.9,22.9,17.9,0.012987012987012988,0.09897610921501707,7.7,
10.5,0.40000374997656263,5.2,31.9,6.8,3.0,30.6,20.4,14.9,0.18181818181818182,0.06484641638225257,5.1,1.0
11.7,0.3312541796613771,8.2,37.0,9.0,3.8,35.0,27.2,20.1,0.012987012987012988,0.11262798634812288,6.5,
9.1,0.3562540234123537,6.2,36.2,8.0,3.5,37.0,18.3,17.8,0.012987012987012988,0.10921501706484643,5.6,
11.0,0.3312541796613771,11.3,37.5,9.4,4.0,36.5,26.3,20.1,0.012987012987012988,0.17064846416382254,8.4,0.0
10.9,0.43750351560302747,12.8,31.0,7.2,3.2,31.8,19.4,17.4,0.025974025974025976,0.08873720136518773,7.6,
11.6,0.32500421872363294,8.3,36.6,8.4,3.6,35.4,23.3,19.1,0.05194805194805195,0.07508532423208192,6.7,
10.7,0.3500040624746095,10.2,36.6,9.1,3.9,35.5,27.1,20.5,0.03896103896103896,0.06484641638225257,8.2,0.0
6.0,0.5750026562333986,5.7,32.4,6.6,2.8,33.9,18.1,14.4,0.06493506493506494,0.07508532423208192,5.4,
7.4,0.46875332029174815,4.6,30.9,7.1,2.9,33.0,20.3,15.2,0.012987012987012988,0.08532423208191126,4.8,
12.5,0.3062543359104006,8.0,36.9,8.7,3.8,35.0,22.5,19.0,0.025974025974025976,0.07508532423208192,5.8,
13.5,0.28750445309716816,8.7,41.4,11.3,4.9,39.2,18.6,22.1,0.0,0.10921501706484643,6.1,0.0
11.3,0.3812538671633302,10.3,35.9,8.6,3.7,36.0,22.8,20.1,0.012987012987012988,0.11604095563139932,6.7,
12.9,0.3937537890388185,5.5,27.3,5.9,2.5,28.2,17.9,15.2,0.012987012987012988,0.07849829351535836,8.2,
5.2,0.6687520702995606,5.7,28.7,5.9,2.5,32.0,15.3,12.5,0.06493506493506494,0.07508532423208192,5.9,
12.8,0.3312541796613771,9.4,34.2,8.3,3.6,33.8,21.8,19.7,0.012987012987012988,0.11604095563139932,8.2,0.0
14.3,0.3062543359104006,11.9,36.6,8.8,3.9,34.7,24.2,21.1,0.025974025974025976,0.10580204778156999,7.1,0.0
13.4,0.34375410153686536,10.2,34.9,8.1,3.5,33.7,21.1,20.2,0.025974025974025976,0.12286689419795221,7.3,0.0
11.7,0.3500040624746095,9.2,33.8,7.6,3.3,33.2,24.2,17.8,0.025974025974025976,0.10238907849829351,6.6,
12.7,0.32500421872363294,10.1,36.1,8.6,3.8,34.5,22.2,20.2,0.025974025974025976,0.08532423208191126,8.6,0.0
7.6,0.43750351560302747,7.1,32.0,6.5,2.8,31.4,20.6,15.4,0.025974025974025976,0.07167235494880547,6.9,
11.6,0.3937537890388185,9.0,32.7,6.9,3.2,33.1,23.3,17.7,0.025974025974025976,0.06484641638225257,7.7,
9.3,0.46875332029174815,6.8,34.0,6.4,3.0,31.5,18.8,15.2,0.06493506493506494,0.06825938566552901,6.3,
8.3,0.3312541796613771,7.0,37.2,8.8,3.7,36.9,22.1,19.4,0.012987012987012988,0.11945392491467577,5.8,0.0
13.4,0.34375410153686536,8.5,33.5,7.8,3.5,34.9,22.0,18.6,0.06493506493506494,0.07508532423208192,7.1,
18.7,0.281254492159424,11.2,36.4,9.1,4.1,35.2,25.9,22.1,0.025974025974025976,0.13651877133105803,6.8,
22.9,0.2562546484084474,16.3,38.3,9.4,4.2,33.3,18.9,22.8,0.0,0.0,7.2,0.0
9.4,0.3625039843500978,11.2,35.7,7.9,3.4,33.5,21.7,18.3,0.025974025974025976,0.09215017064846417,8.5,
10.6,0.3812538671633302,10.7,36.6,8.8,3.8,36.2,22.0,20.3,0.012987012987012988,0.19795221843003413,6.8,0.0
12.7,0.36875394528784194,12.4,36.0,8.2,3.6,33.9,24.0,20.4,0.012987012987012988,0.11604095563139932,6.4,0.0
10.7,0.34375410153686536,10.2,36.1,8.2,3.6,34.1,17.4,19.9,0.012987012987012988,0.1296928327645051,7.1,0.0
13.4,0.33750414059912126,9.2,33.9,8.0,3.5,33.1,23.1,18.8,0.012987012987012988,0.10238907849829351,8.2,0.0
11.0,0.3312541796613771,9.4,37.0,9.1,3.9,36.0,22.7,21.5,0.025974025974025976,0.11262798634812288,7.8,0.0
10.0,0.3750039062255861,16.9,37.2,8.8,3.8,36.1,21.9,21.0,0.0,0.20477815699658705,11.4,0.0
12.2,0.3562540234123537,8.5,32.3,7.9,3.4,31.8,22.2,18.2,0.03896103896103896,0.07167235494880547,7.1,
7.7,0.4562533984162599,14.4,31.9,7.3,3.2,31.0,18.5,17.3,0.03896103896103896,0.08191126279863481,11.2,
12.9,0.3125042968481447,8.7,36.7,8.8,3.8,34.1,24.9,19.2,0.012987012987012988,0.12286689419795221,6.6,0.0
9.0,0.40000374997656263,12.3,33.3,8.0,3.4,32.6,19.9,18.0,0.025974025974025976,0.09556313993174062,8.2,
11.7,0.4125036718520509,10.5,30.9,7.0,3.1,31.6,19.6,16.7,0.025974025974025976,0.06825938566552901,8.1,
15.1,0.32500421872363294,9.8,33.0,8.2,3.6,34.0,27.4,19.0,0.05194805194805195,0.07849829351535836,7.4,
13.2,0.3562540234123537,9.5,33.9,7.9,3.5,33.0,19.8,18.4,0.03896103896103896,0.07849829351535836,6.7,
13.9,0.32500421872363294,8.2,35.6,8.7,3.8,34.4,21.2,20.6,0.012987012987012988,0.09556313993174062,6.3,0.0
12.4,0.32500421872363294,10.1,35.8,8.9,3.9,34.7,21.3,19.4,0.03896103896103896,0.08873720136518773,7.1,
13.2,0.34375410153686536,15.2,37.6,9.4,4.1,36.0,26.8,21.8,0.012987012987012988,0.09556313993174062,9.6,0.0
10.5,0.45000343747851573,10.4,32.5,7.5,3.3,31.8,22.1,17.3,0.025974025974025976,0.11604095563139932,8.3,
5.6,0.5875025781088868,5.6,30.1,6.1,2.6,31.4,16.8,12.9,0.09090909090909091,0.05802047781569966,4.9,
9.0,0.3937537890388185,8.9,35.0,7.9,3.4,35.0,23.0,17.5,0.012987012987012988,0.040955631399317405,6.2,
7.6,0.46250335935400405,8.7,32.0,7.1,3.0,31.8,22.5,16.3,0.05194805194805195,0.07508532423208192,5.8,
12.1,0.3000043749726564,10.9,36.7,8.7,3.8,36.0,24.4,20.7,0.0,0.10921501706484643,6.4,0.0
8.5,0.4312535546652833,11.9,35.3,7.9,3.4,34.7,21.2,20.0,0.0,0.1672354948805461,9.0,
19.4,0.34375410153686536,14.3,32.9,6.4,3.8,30.8,25.4,19.5,0.16883116883116883,0.07849829351535836,9.0,1.0
9.3,0.41875363278979505,7.6,34.7,8.4,3.5,35.8,22.2,16.8,0.0,0.14675767918088736,7.4,
12.2,0.32500421872363294,11.1,38.9,9.8,4.2,37.1,20.7,20.6,0.012987012987012988,0.11604095563139932,7.3,0.0
12.7,0.32500421872363294,10.6,36.1,8.6,3.7,35.3,23.3,20.7,0.025974025974025976,0.09897610921501707,6.1,0.0
10.1,0.3625039843500978,13.3,33.7,7.8,3.4,33.5,21.4,19.2,0.0,0.11945392491467577,8.7,0.0
11.7,0.32500421872363294,11.2,37.4,9.0,3.8,36.2,23.6,20.7,0.03896103896103896,0.1262798634812287,7.6,0.0
12.3,0.3312541796613771,10.1,39.5,10.0,4.2,38.2,18.7,19.3,0.0,0.0,8.8,0.0
11.6,0.3500040624746095,9.5,37.8,9.3,4.0,37.0,20.9,19.4,0.025974025974025976,0.1262798634812287,8.5,0.0
11.5,0.3000043749726564,8.6,37.2,9.0,3.9,35.3,25.9,19.5,0.012987012987012988,0.11262798634812288,8.3,0.0
11.1,0.38750382810107437,12.2,30.7,7.1,3.1,30.3,19.2,17.6,0.012987012987012988,0.07167235494880547,8.4,0.0
14.0,0.3312541796613771,9.0,38.1,9.4,4.0,37.0,21.1,20.8,0.012987012987012988,0.09215017064846417,6.9,0.0
11.1,0.3312541796613771,6.8,38.1,9.2,3.9,36.5,21.0,19.6,0.012987012987012988,0.10238907849829351,6.5,0.0
8.6,0.4125036718520509,6.5,35.5,7.6,3.2,33.9,23.3,17.3,0.03896103896103896,0.07849829351535836,5.9,
10.5,0.3500040624746095,10.0,37.0,9.0,3.8,36.5,22.4,19.2,0.012987012987012988,0.10580204778156999,7.6,0.0
9.3,0.36875394528784194,5.2,35.7,8.1,3.4,36.8,22.3,16.5,0.03896103896103896,0.07849829351535836,5.5,
10.4,0.36875394528784194,7.2,35.4,8.3,3.5,33.7,23.2,18.6,0.012987012987012988,0.09897610921501707,6.0,
7.1,0.45000343747851573,9.7,31.5,7.2,3.1,31.9,21.3,19.3,0.03896103896103896,0.08191126279863481,6.1,
6.0,0.7812513671789552,5.1,22.8,3.6,1.7,27.5,14.0,9.3,0.012987012987012988,0.07849829351535836,6.1,1.0
6.2,0.550002812482422,8.3,37.3,7.3,3.2,36.6,18.6,14.6,0.0,0.13310580204778158,9.5,
8.5,0.5000031249804688,12.9,35.5,6.6,3.2,33.6,25.1,17.2,0.012987012987012988,0.13310580204778158,11.1,
5.3,0.8312510546809083,7.3,27.8,4.6,2.2,31.2,15.9,9.4,0.06493506493506494,0.06484641638225257,9.1,
6.0,0.6687520702995606,8.1,33.9,6.1,2.8,33.8,20.2,14.4,0.012987012987012988,0.10238907849829351,9.1,
7.4,0.5187530077937014,11.6,34.9,6.6,3.0,33.8,21.3,16.5,0.0,0.10580204778156999,9.5,
12.2,0.3312541796613771,10.1,45.4,10.1,4.4,42.5,18.6,15.7,0.0,0.05802047781569966,14.6,0.0
3.2,0.9687501953112794,6.1,26.1,4.1,1.9,29.7,17.3,10.0,0.025974025974025976,0.07849829351535836,6.1,
9.4,0.41875363278979505,11.4,39.9,8.1,3.9,37.2,19.2,17.5,0.0,0.18430034129692835,11.2,0.0
11.3,0.32500421872363294,16.2,40.3,8.6,4.0,37.1,26.7,20.9,0.012987012987012988,0.13651877133105803,11.3,0.0
4.9,0.6937519140505373,10.8,29.3,4.6,2.4,28.7,21.4,13.0,0.025974025974025976,0.11262798634812288,11.3,
8.9,0.4812532421672365,9.1,38.5,8.5,3.7,38.8,19.9,14.7,0.0,0.11945392491467577,12.2,
8.3,0.3937537890388185,14.7,35.2,7.3,3.3,34.4,24.4,15.8,0.0,0.14675767918088736,11.5,
10.1,0.33750414059912126,11.9,38.6,8.6,3.9,37.9,22.5,18.8,0.012987012987012988,0.11604095563139932,10.2,0.0
5.4,0.687501953112793,7.0,30.2,4.8,2.4,31.2,18.9,14.3,0.012987012987012988,0.15017064846416384,7.1,
10.1,0.40000374997656263,12.1,35.2,6.9,3.3,34.9,23.5,18.8,0.012987012987012988,0.09215017064846417,10.1,
8.0,0.6250023437353517,7.0,29.7,4.3,2.2,29.5,17.2,11.6,0.012987012987012988,0.07849829351535836,9.1,1.0
7.2,0.6437522265485841,7.4,29.7,5.1,2.4,31.2,20.3,10.9,0.0,0.30716723549488056,9.4,
3.3,1.0,3.2,28.1,4.3,1.9,30.1,17.8,8.4,0.0,0.04436860068259386,3.8,
22.2,0.32500421872363294,16.7,27.1,4.9,2.5,25.3,20.3,16.7,0.012987012987012988,0.05802047781569966,13.0,
7.9,0.550002812482422,14.3,29.2,5.1,2.6,29.7,19.7,15.1,0.012987012987012988,0.07167235494880547,16.0,
6.7,0.5125030468559572,22.1,28.4,4.8,2.5,28.8,19.2,16.4,0.0,0.0,15.3,
13.2,0.3625039843500978,13.8,33.9,6.6,3.3,32.8,18.3,16.7,0.012987012987012988,0.04778156996587031,12.7,
20.8,0.27500453122167984,12.7,41.7,10.1,4.3,36.7,25.8,23.6,0.012987012987012988,0.11262798634812288,9.1,0.0
10.0,0.41875363278979505,9.7,37.5,7.5,3.2,34.8,26.9,21.5,0.025974025974025976,0.10921501706484643,8.0,
11.9,0.3125042968481447,8.1,44.2,9.7,3.9,37.5,24.8,20.3,0.0,0.18430034129692835,7.0,
13.3,0.28750445309716816,17.5,46.1,11.1,4.6,41.2,24.7,23.0,0.012987012987012988,0.09215017064846417,8.9,0.0
13.7,0.3312541796613771,13.2,43.3,10.3,4.2,39.3,22.7,23.4,0.012987012987012988,0.1672354948805461,10.4,
12.0,0.32500421872363294,10.7,43.1,10.1,4.2,39.0,24.6,22.2,0.012987012987012988,0.08873720136518773,8.5,
13.5,0.29375441403491226,19.1,43.5,10.6,4.5,39.9,23.6,23.9,0.0,0.2696245733788396,10.3,0.0
13.6,0.32500421872363294,11.3,40.8,9.3,3.8,37.0,25.3,21.8,0.025974025974025976,0.061433447098976114,7.7,0.0
7.8,0.5375028906069338,9.5,37.4,7.4,3.1,36.0,18.0,17.7,0.012987012987012988,0.09897610921501707,7.4,
13.9,0.3312541796613771,12.8,44.7,10.0,4.2,39.5,25.7,24.3,0.012987012987012988,0.08873720136518773,8.2,0.0
13.2,0.36875394528784194,9.8,40.7,8.9,3.8,36.5,31.4,21.8,0.0,0.09897610921501707,7.8,0.0
13.8,0.3125042968481447,7.6,43.5,9.4,3.8,37.8,28.3,20.2,0.012987012987012988,0.15017064846416384,6.8,
15.2,0.3500040624746095,7.2,32.4,6.0,2.6,29.1,20.0,17.4,0.025974025974025976,0.05802047781569966,6.9,
11.0,0.3562540234123537,11.9,43.7,9.9,4.0,40.7,20.9,21.4,0.012987012987012988,0.10238907849829351,9.8,0.0
11.5,0.29375441403491226,19.2,47.6,11.8,4.9,42.1,23.4,21.9,0.0,0.11262798634812288,9.8,0.0
18.1,0.2562546484084474,15.4,47.7,12.2,5.2,41.4,21.1,24.4,0.012987012987012988,0.1262798634812287,8.7,0.0
15.7,0.32500421872363294,13.5,42.3,9.5,3.9,36.8,26.4,22.9,0.012987012987012988,0.12286689419795221,8.5,
15.2,0.3000043749726564,13.1,44.6,10.2,4.3,39.8,26.6,23.9,0.012987012987012988,0.08191126279863481,9.0,0.0
13.7,0.33750414059912126,9.3,44.0,9.8,4.0,41.4,26.7,22.7,0.012987012987012988,0.1296928327645051,8.1,0.0
13.8,0.27500453122167984,11.8,45.3,10.4,4.2,40.3,18.5,20.6,0.0,0.11262798634812288,9.2,0.0
17.1,0.28750445309716816,13.3,41.2,10.4,4.4,37.8,25.5,23.9,0.012987012987012988,0.08873720136518773,9.7,0.0
23.7,0.21250492184423847,23.6,49.5,12.9,5.7,41.7,22.3,28.0,0.012987012987012988,0.1262798634812287,8.1,0.0
8.8,0.6187523827976076,9.8,27.9,5.7,2.6,31.1,18.6,10.2,0.07792207792207792,0.07167235494880547,9.3,
10.7,0.4562533984162599,10.0,29.5,6.4,2.9,32.9,20.4,14.5,0.07792207792207792,0.06825938566552901,6.0,1.0
7.4,0.5000031249804688,6.2,30.3,7.1,3.0,35.1,17.8,14.7,0.025974025974025976,0.09215017064846417,6.1,0.0
7.7,0.5625027343579103,5.3,31.6,6.4,2.8,33.1,18.7,13.4,0.012987012987012988,0.07849829351535836,4.7,
11.2,0.4562533984162599,9.7,31.6,6.4,3.0,32.4,21.7,14.8,0.07792207792207792,0.07167235494880547,7.0,
8.0,0.4812532421672365,7.2,31.2,6.7,2.9,32.6,21.2,14.6,0.025974025974025976,0.08873720136518773,6.1,
6.9,0.5437528515446779,5.2,27.7,5.6,2.4,29.8,17.9,12.1,0.025974025974025976,0.09897610921501707,4.4,
10.4,0.4125036718520509,10.9,31.2,6.7,3.1,33.5,21.5,17.1,0.025974025974025976,0.10921501706484643,6.5,
11.7,0.3625039843500978,8.7,33.8,7.9,3.4,32.7,26.2,18.7,0.025974025974025976,0.07508532423208192,9.7,
8.6,0.46875332029174815,4.7,30.3,6.3,2.7,30.3,18.3,12.1,0.05194805194805195,0.05460750853242321,7.8,
11.2,0.33750414059912126,6.8,34.6,8.2,3.4,33.4,26.3,17.5,0.03896103896103896,0.061433447098976114,10.5,0.0
10.2,0.4125036718520509,7.0,35.9,8.4,3.6,38.0,21.1,14.8,0.012987012987012988,0.06484641638225257,11.5,0.0
8.8,0.4062537109143068,6.2,37.8,8.9,3.7,35.8,21.7,15.8,0.012987012987012988,0.06484641638225257,13.6,0.0
13.0,0.3000043749726564,8.6,36.2,9.0,4.0,35.5,26.3,19.8,0.025974025974025976,0.08532423208191126,11.4,0.0
9.2,0.4250035937275392,5.5,35.4,7.8,3.2,34.5,22.5,15.3,0.0,0.08532423208191126,8.9,
11.6,0.3500040624746095,7.2,35.8,8.3,3.5,34.5,23.1,16.7,0.012987012987012988,0.08191126279863481,11.4,0.0
8.1,0.4250035937275392,6.2,33.7,7.0,3.1,32.6,23.5,15.5,0.025974025974025976,0.08191126279863481,8.6,
7.7,0.4750032812294923,4.2,35.1,7.9,3.4,35.5,19.4,11.5,0.025974025974025976,0.07167235494880547,3.8,
10.0,0.4062537109143068,7.1,31.3,7.6,3.4,33.0,22.3,13.7,0.025974025974025976,0.061433447098976114,3.9,
10.1,0.45000343747851573,13.9,31.5,6.6,3.1,30.1,25.1,15.4,0.05194805194805195,0.09897610921501707,3.9,
7.5,0.5000031249804688,4.3,31.8,7.2,3.2,32.7,18.9,12.2,0.012987012987012988,0.08191126279863481,5.1,0.0
9.0,0.550002812482422,10.3,26.8,6.1,2.8,29.3,23.6,12.5,0.06493506493506494,0.08191126279863481,3.9,
10.7,0.3937537890388185,6.6,31.5,7.3,3.2,32.1,21.4,14.4,0.012987012987012988,0.08532423208191126,3.3,0.0
14.3,0.38750382810107437,14.2,30.8,6.9,3.3,29.6,25.2,15.7,0.06493506493506494,0.08532423208191126,4.3,
9.3,0.46250335935400405,4.9,24.8,5.4,2.4,24.9,19.6,10.8,0.012987012987012988,0.05802047781569966,3.2,
7.1,0.6937519140505373,6.3,25.8,4.9,2.2,28.4,19.0,9.5,0.14285714285714288,0.061433447098976114,3.1,
5.3,0.6000024999843752,4.9,27.3,5.5,2.5,28.6,18.3,11.7,0.012987012987012988,0.09897610921501707,4.1,0.0
5.9,0.6625021093618165,5.9,26.8,5.1,2.4,31.0,22.3,10.0,0.05194805194805195,0.061433447098976114,2.4,
7.2,0.550002812482422,7.2,32.5,6.3,2.9,32.2,21.6,13.4,0.03896103896103896,0.08873720136518773,3.0,
16.5,0.5312529296691896,13.1,23.5,4.7,2.5,24.8,22.4,13.0,0.1168831168831169,0.05460750853242321,4.8,1.0
9.5,0.4875032031049806,8.7,29.1,6.1,2.7,30.8,22.8,14.4,0.09090909090909091,0.06825938566552901,3.5,
7.4,0.4750032812294923,7.2,35.2,7.6,3.2,35.1,18.7,15.8,0.012987012987012988,0.08532423208191126,8.3,0.0
7.5,0.4562533984162599,5.4,35.8,8.5,3.6,37.4,19.6,13.6,0.025974025974025976,0.07167235494880547,11.0,0.0
8.8,0.4125036718520509,6.6,30.9,7.0,3.0,29.2,19.9,14.3,0.012987012987012988,0.08191126279863481,7.5,0.0
8.6,0.4812532421672365,7.4,28.5,6.9,3.0,30.5,20.8,13.5,0.06493506493506494,0.051194539249146756,9.3,0.0
7.1,0.49375316404272473,7.6,29.9,6.1,2.6,30.4,20.2,13.8,0.06493506493506494,0.07508532423208192,8.0,
6.7,0.506253085918213,6.9,30.8,6.2,2.8,29.4,18.8,14.6,0.03896103896103896,0.06825938566552901,7.3,0.0
4.6,0.6062524609221193,4.6,31.7,6.0,2.6,33.1,18.6,13.6,0.03896103896103896,0.07849829351535836,6.4,
8.2,0.4562533984162599,6.7,28.6,5.8,2.5,30.9,22.1,15.2,0.025974025974025976,0.08873720136518773,7.8,
8.9,0.4125036718520509,8.9,33.8,7.8,3.5,34.2,22.7,16.9,0.012987012987012988,0.08191126279863481,7.7,0.0
13.1,0.4812532421672365,14.3,-1.0,4.8,2.4,-1.0,-1.0,12.3,0.07792207792207792,0.09556313993174062,13.5,1.0
11.3,0.44375347654077163,7.6,27.3,5.8,2.7,30.9,18.7,13.4,0.03896103896103896,0.06825938566552901,4.0,
24.4,0.281254492159424,26.6,32.6,6.4,3.9,31.4,30.4,16.7,0.09090909090909091,0.08873720136518773,8.5,1.0
10.2,0.4125036718520509,9.1,33.9,8.0,3.5,34.9,22.6,15.2,0.012987012987012988,0.11945392491467577,5.7,0.0
8.3,0.49375316404272473,8.9,32.1,6.2,2.9,31.6,20.6,13.6,0.025974025974025976,0.08532423208191126,5.3,
10.2,0.3562540234123537,9.5,35.6,8.1,3.5,35.8,24.1,15.7,0.012987012987012988,0.12286689419795221,4.9,0.0
17.8,0.43750351560302747,16.8,28.8,5.8,3.3,28.1,24.6,14.0,0.15584415584415584,0.08191126279863481,7.2,1.0
5.7,0.768751445303467,8.4,29.2,5.6,2.6,33.9,19.0,10.4,0.1168831168831169,0.05802047781569966,4.8,
16.3,0.550002812482422,12.2,25.1,5.0,2.4,30.8,17.5,11.2,0.12987012987012989,0.05802047781569966,5.6,1.0
5.7,0.6500021874863282,7.0,28.6,5.9,2.6,32.3,17.3,12.2,0.012987012987012988,0.10580204778156999,4.2,
10.3,0.49375316404272473,17.4,29.0,6.0,3.0,32.5,27.9,12.9,0.07792207792207792,0.08532423208191126,10.3,1.0
